datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Nov-07 00:00:00.0000,2.335363028359615,0.6838545222220207,-0.3045748285032252,-0.0021756064073046952,0.010545150508107037,-5.51320502590876e-05,2.452415810573376
A.D. 2025-Nov-12 00:00:00.0000,2.323901308654229,0.7364046947450436,-0.30477422375718644,-0.002408683847320179,0.010474105213230382,-2.4649734561135402e-05,2.4567654536553087
A.D. 2025-Nov-17 00:00:00.0000,2.311280231635823,0.7885875113562644,-0.30482157275692245,-0.0026393363295269413,0.010398222123237658,5.684447334845085e-06,2.4610572450545747
A.D. 2025-Nov-22 00:00:00.0000,2.2975121148622146,0.8403789928529423,-0.30471764595852285,-0.002867487198962171,0.010317585159924338,3.5858635218038544e-05,2.4652893569164807
A.D. 2025-Nov-27 00:00:00.0000,2.282609652444223,0.8917555797736505,-0.30446327230614084,-0.0030930624761111468,0.010232278286679771,6.586129280364328e-05,2.469460006493796
A.D. 2025-Dec-02 00:00:00.0000,2.266585901867515,0.9426941324403629,-0.3040593376315344,-0.003315990777292861,0.010142385442973904,9.568120004151416e-05,2.4735674558586416
A.D. 2025-Dec-07 00:00:00.0000,2.249454271212053,0.9931719306854216,-0.30350678309238416,-0.003536203235265351,0.010047990483793246,0.0001253074453015246,2.4776100115955786
A.D. 2025-Dec-12 00:00:00.0000,2.231228506767601,1.0431666732876907,-0.3028066036499366,-0.0037536334202244626,0.009949177123850019,0.0001547294174620999,2.481586024477994
A.D. 2025-Dec-17 00:00:00.0000,2.211922681042919,1.0926564771413223,-0.3019598465863953,-0.003968217261355267,0.00984602888638895,0.00018393679792659296,2.485493889129776
A.D. 2025-Dec-22 00:00:00.0000,2.1915511811655115,1.1416198761796872,-0.3009676100623624,-0.004179892969081535,0.009738629056417295,0.00021291955259046172,2.4893320436741906
A.D. 2025-Dec-27 00:00:00.0000,2.1701286976681082,1.190035820076154,-0.2998310417145226,-0.004388600958145648,0.00962706063818552,0.00024166792378056752,2.4930989693717778
A.D. 2026-Jan-01 00:00:00.0000,2.147670213657412,1.2378836727425426,-0.2985513372936584,-0.0045942837716389864,0.009511406316748343,0.00027017242218634556,2.4967931902489786
