datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Nov-12 00:00:00.0000,-0.3783182225806387,-1.439151529506737,-0.02088147094750805,0.01406300079866283,-0.002355234824154426,-0.0003942066619339832
A.D. 2025-Nov-17 00:00:00.0000,-0.3076033277682061,-1.449301480051983,-0.02282823015071586,0.01421796722574099,-0.001702567603591239,-0.0003843290182556899
A.D. 2025-Nov-22 00:00:00.0000,-0.2361894079165761,-1.456156524703454,-0.02472308080672584,0.01434242051695327,-0.001037495366630029,-0.0003734432675202132
A.D. 2025-Nov-27 00:00:00.0000,-0.1642318451044373,-1.459658071049636,-0.02656098522531437,0.01443524212787261,-0.0003614091043255704,-0.0003615511008594571
A.D. 2025-Dec-02 00:00:00.0000,-0.09189148503838086,-1.459754750962601,-0.02833692301743335,0.01449536681422096,0.0003241923410846723,-0.0003486577799037168
A.D. 2025-Dec-07 00:00:00.0000,-0.01933434472950927,-1.456402962745692,-0.03004590938197262,0.01452179334110722,0.001017701168498423,-0.0003347723895825134
A.D. 2025-Dec-12 00:00:00.0000,0.0532687376851852,-1.44956741396252,-0.03168301514750731,0.01451359645670678,0.001717401695708959,-0.0003199081157572544
A.D. 2025-Dec-17 00:00:00.0000,0.1257425137003687,-1.439221655677354,-0.03324338823522918,0.01446993923340754,0.002421472834318367,-0.0003040826187160731
A.D. 2025-Dec-22 00:00:00.0000,0.1979077954142389,-1.425348600915023,-0.0347222761889246,0.01439008495202351,0.003127991599621379,-0.0002873181695755892
A.D. 2025-Dec-27 00:00:00.0000,0.2695819869733391,-1.407941021416798,-0.03611504966644882,0.01427340913267146,0.003834938342806373,-0.0002696417532756704
